"","year","month","station","dchl","cchl","ddo","do","dspm","cspm","ext","sal","tem","no2","no32","nh","po4","dSi","chl_merge","spm_merge","do_merge","ext_calc_linear","ext_calc_log","ext_merge","light","GPP"
"1645",1988,"August","30",2.06666666666667,2.5,NA,NA,NA,NA,2.76666666666667,32.1788888888889,21.5566666666667,NA,NA,NA,NA,NA,2.35555555555556,NA,NA,NA,NA,2.76666666666667,48,154.152096385542
"1646",1988,"August","32",1.9,2.76666666666667,NA,NA,NA,NA,2.5,31.9916666666667,22.2283333333333,NA,NA,NA,NA,NA,2.47777777777778,NA,NA,NA,NA,2.5,48,179.446613333333
"1647",1988,"September","3",NA,1.25,NA,NA,NA,NA,5.05,7.09833333333333,19.6633333333333,NA,NA,NA,NA,NA,1.25,NA,NA,NA,NA,5.05,38,35.4792079207921
"1648",1988,"September","6",1.4,1.1,NA,NA,NA,NA,5.25,13.3633333333333,19.3016666666667,NA,NA,NA,NA,NA,1.15,NA,NA,NA,NA,5.25,38,31.3974095238095
"1649",1988,"September","9",NA,0.7,NA,NA,NA,NA,2.3,19.5733333333333,19.33,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,2.3,38,43.624
"1650",1988,"September","13",NA,0.9,NA,NA,NA,NA,1.1,27.9066666666667,18.3533333333333,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,1.1,38,117.274909090909
"1651",1988,"September","21",2.6,1.8,NA,NA,NA,NA,1,32.1933333333333,17.58,NA,NA,NA,NA,NA,2.06666666666667,NA,NA,NA,NA,1,38,296.227733333333
"1652",1988,"September","22",NA,1.8,NA,NA,NA,NA,0.8,32.22,18.13,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,0.8,38,322.506
"1653",1988,"September","24",1.8,1.7,NA,NA,NA,NA,1.2,32.4433333333333,19.6866666666667,NA,NA,NA,NA,NA,1.73333333333333,NA,NA,NA,NA,1.2,38,207.040888888889
"1654",1988,"September","27",1.6,1.7,NA,NA,NA,NA,1.7,32.5133333333333,19.84,NA,NA,NA,NA,NA,1.66666666666667,NA,NA,NA,NA,1.7,38,140.525490196078
"1655",1988,"September","30",1.8,1.5,NA,NA,NA,NA,2.7,32.31,20.5866666666667,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,2.7,38,84.9398518518518
"1656",1988,"September","32",1,1.6,NA,NA,NA,NA,1.6,31.64,20.6933333333333,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,1.6,38,125.419
"1657",1988,"October","3",NA,1.76666666666667,NA,NA,NA,NA,3.1,4.06666666666667,18.35,1.22,27.63,1.75,4.33,255,1.76666666666667,NA,NA,NA,NA,3.1,25,53.7408602150537
"1658",1988,"October","6",1.3,1.5,NA,NA,NA,NA,3.8,12.1533333333333,17.9766666666667,3.05,35.88,0.01,5.11,197.6,1.43333333333333,NA,NA,NA,NA,3.8,25,35.569298245614
"1659",1988,"October","9",NA,0.9,NA,NA,NA,NA,1.9,24.19,17.8866666666667,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,1.9,25,44.6684210526316
"1660",1988,"October","13",NA,1.83333333333333,NA,NA,NA,NA,0.9,28.82,17.5066666666667,0.96,21.66,2.53,3.82,70.6,1.83333333333333,NA,NA,NA,NA,0.9,25,192.092592592593
"1661",1988,"October","15",NA,2.56666666666667,NA,NA,NA,NA,3.5,29.2266666666667,17.69,0.8,20.2,2.38,3.6,68.3,2.56666666666667,NA,NA,NA,NA,3.5,25,69.1533333333333
"1662",1988,"October","21",4.2,3.2,NA,NA,NA,NA,0.8,31.63,16.6633333333333,NA,NA,NA,NA,NA,3.53333333333333,NA,NA,NA,NA,0.8,25,416.491666666667
"1663",1988,"October","22",NA,3.1,NA,NA,NA,NA,0.7,31.89,16.3433333333333,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,0.7,25,417.614285714286
"1664",1988,"October","24",3.4,2.96666666666667,NA,NA,NA,NA,0.9,32.02,17.19,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,0.9,25,324.811111111111
"1665",1988,"October","27",3,3.2,NA,NA,NA,NA,1.8,32.57,18.58,NA,NA,NA,NA,NA,3.13333333333333,NA,NA,NA,NA,1.8,25,164.151851851852
"1666",1988,"October","30",2.3,3,NA,NA,NA,NA,1.6,32.52,18.9666666666667,NA,NA,NA,NA,NA,2.76666666666667,NA,NA,NA,NA,1.6,25,163.060416666667
"1667",1988,"October","32",1.7,3,NA,NA,NA,NA,1.7,32.25,19.22,NA,NA,NA,NA,NA,2.56666666666667,NA,NA,NA,NA,1.7,25,142.374509803922
"1668",1988,"November","3",0.9,0.7,NA,NA,NA,NA,2.25,4.46,14.2666666666667,1.73,32.565,5.345,4.315,239.4,0.65,NA,NA,NA,NA,2.25,20,21.7937777777778
"1669",1988,"November","6",0.1,0.733333333333333,NA,NA,NA,NA,3.1,11.1533333333333,13.9816666666667,2.17,36.57,3.71,4.645,193,0.716666666666667,NA,NA,NA,NA,3.1,20,17.4404301075269
"1670",1988,"November","9",NA,0.733333333333333,NA,NA,NA,NA,2.7,19.7666666666667,14.0683333333333,1.575,33.59,4.48,4.52,134,0.733333333333333,NA,NA,NA,NA,2.7,20,20.4898765432099
"1671",1988,"November","13",NA,0.983333333333333,NA,NA,NA,NA,1.85,27.8866666666667,13.9216666666667,1.06,24.68,5,3.65,74.55,0.983333333333333,NA,NA,NA,NA,1.85,20,40.0987387387387
"1672",1988,"November","15",1.7,0.966666666666667,NA,NA,NA,NA,2,28.7166666666667,13.77,1.045,23.635,5.245,3.57,69.45,0.933333333333333,NA,NA,NA,NA,2,20,35.2053333333333
"1673",1988,"November","21",3.5,3,NA,NA,NA,NA,1.3,31.8033333333333,15.4,NA,NA,NA,NA,NA,3.16666666666667,NA,NA,NA,NA,1.3,20,183.764102564103
"1674",1988,"November","22",NA,2.73333333333333,NA,NA,NA,NA,1.1,31.9366666666667,15.69,NA,NA,NA,NA,NA,2.73333333333333,NA,NA,NA,NA,1.1,20,187.45696969697
"1675",1988,"November","24",3.2,3,NA,NA,NA,NA,1.3,32.17,16.3133333333333,NA,NA,NA,NA,NA,3.06666666666667,NA,NA,NA,NA,1.3,20,177.961025641026
"1676",1988,"November","27",1.9,1.6,NA,NA,NA,NA,1.3,32.4233333333333,16.4266666666667,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1.3,20,98.6523076923077
"1677",1988,"November","30",2,2.13333333333333,NA,NA,NA,NA,1.4,32.08,16.8233333333333,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,1.4,20,113.16
"1678",1988,"December","21",2.1,1.7,NA,NA,NA,NA,1.2,30.37,12.9066666666667,NA,NA,NA,NA,NA,1.83333333333333,NA,NA,NA,NA,1.2,15,86.4416666666666
"1679",1988,"December","22",NA,1.5,NA,NA,NA,NA,1.2,30.4366666666667,12.8333333333333,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,1.2,15,70.725
"1680",1988,"December","24",1.7,1.5,NA,NA,NA,NA,1,30.7433333333333,12.94,NA,NA,NA,NA,NA,1.56666666666667,NA,NA,NA,NA,1,15,88.642
"1681",1988,"December","27",1.8,1.6,NA,NA,NA,NA,0.9,31.7,13.0433333333333,NA,NA,NA,NA,NA,1.66666666666667,NA,NA,NA,NA,0.9,15,104.777777777778
"1682",1988,"December","30",2.1,1.86666666666667,NA,NA,NA,NA,NA,31.4333333333333,13.0833333333333,NA,NA,NA,NA,NA,1.93333333333333,NA,NA,NA,NA,NA,15,NA
"1683",1988,"December","32",1.4,1.66666666666667,NA,NA,NA,NA,NA,30.9066666666667,12.9733333333333,NA,NA,NA,NA,NA,1.56666666666667,NA,NA,NA,NA,NA,15,NA
"1684",1989,"January","3",NA,0.6,NA,NA,NA,NA,NA,4.45333333333333,9.18,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,15,NA
"1685",1989,"January","6",0.7,0.5,NA,NA,NA,NA,3.4,12.35,9.34333333333333,NA,NA,NA,NA,NA,0.566666666666667,NA,NA,NA,NA,3.4,15,9.43
"1686",1989,"January","9",NA,1.4,NA,NA,NA,NA,2.9,20.0933333333333,9.66,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,2.9,15,27.3144827586207
"1687",1989,"January","13",2,1.9,NA,NA,NA,NA,1.4,24.3433333333333,9.78333333333333,NA,NA,NA,NA,NA,1.93333333333333,NA,NA,NA,NA,1.4,15,78.1342857142857
"1688",1989,"January","15",NA,1.7,NA,NA,NA,NA,1,26.97,9.72333333333333,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,1,15,96.186
"1689",1989,"February","3",NA,1.3,NA,NA,NA,NA,2.6,3.23666666666667,11.7733333333333,0.62,36.76,9.53,3.62,268.1,1.3,NA,NA,NA,NA,2.6,20,37.72
"1690",1989,"February","6",0.6,1.5,NA,NA,NA,NA,3.2,9.47666666666667,11.52,0.59,42.4,10.99,3.99,218.5,1.2,NA,NA,NA,NA,3.2,20,28.29
"1691",1989,"February","9",NA,1.7,NA,NA,NA,NA,2.8,17.9466666666667,10.9833333333333,0.59,39.35,8.94,3.91,148.5,1.7,NA,NA,NA,NA,2.8,20,45.8028571428571
"1692",1989,"February","13",NA,2.13333333333333,NA,NA,NA,NA,1.9,25.9,10.8433333333333,0.46,29.14,4.88,3.19,83.4,2.13333333333333,NA,NA,NA,NA,1.9,20,84.7045614035087
"1693",1989,"February","15",3.2,2,NA,NA,NA,NA,1.3,27.1533333333333,10.69,0.46,28.02,4.62,3.13,76.2,2.4,NA,NA,NA,NA,1.3,20,139.273846153846
"1694",1989,"February","21",3.1,2.88333333333333,NA,NA,NA,NA,1.75,30.0016666666667,9.37,NA,NA,NA,NA,NA,2.96666666666667,NA,NA,NA,NA,1.75,20,127.888761904762
"1695",1989,"February","22",NA,2.21666666666667,NA,NA,NA,NA,2.1,29.9733333333333,9.28166666666667,NA,NA,NA,NA,NA,2.21666666666667,NA,NA,NA,NA,2.1,20,79.6311111111111
"1696",1989,"February","24",2.6,2.6,NA,NA,NA,NA,2.15,29.7916666666667,9.22,NA,NA,NA,NA,NA,2.6,NA,NA,NA,NA,2.15,20,91.2297674418604
"1697",1989,"February","27",3.6,3.65,NA,NA,NA,NA,1.9,29.495,9.35,NA,NA,NA,NA,NA,3.63333333333333,NA,NA,NA,NA,1.9,20,144.262456140351
"1698",1989,"February","30",3.6,3.38333333333333,NA,NA,NA,NA,1.85,28.9416666666667,9.29833333333333,NA,NA,NA,NA,NA,3.45,NA,NA,NA,NA,1.85,20,140.685405405405
"1699",1989,"February","32",3.95,4.05,NA,NA,NA,NA,1.6,27.82,10.4166666666667,NA,NA,NA,NA,NA,4.01666666666667,NA,NA,NA,NA,1.6,20,189.385833333333
"1700",1989,"March","3",NA,0.9,NA,NA,NA,NA,3.8,0.12,13.7266666666667,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,3.8,35,31.2678947368421
"1701",1989,"March","6",0.4,1,NA,NA,NA,NA,6.7,0.27,14.2333333333333,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,6.7,35,15.7635820895522
"1702",1989,"March","9",NA,1,NA,NA,NA,NA,4.4,5.08333333333333,14.0466666666667,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4.4,35,30.0045454545454
"1703",1989,"March","13",NA,1.1,NA,NA,NA,NA,1.8,14.7,13.5333333333333,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,1.8,35,80.6788888888889
"1704",1989,"March","15",NA,1,NA,NA,NA,NA,1.6,18.2033333333333,13.3933333333333,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1.6,35,82.5125
"1705",1989,"March","21",6.25,4.25833333333333,NA,NA,NA,NA,1.15,26.9341666666667,12.2958333333333,0.68,33.08,4.61,6.22,53.6,4.94166666666667,NA,NA,NA,NA,1.15,35,567.303333333333
"1706",1989,"March","22",2.8,2.97619047619048,NA,NA,NA,NA,1.48571428571429,27.752380952381,12.0133333333333,NA,NA,NA,NA,NA,3.02857142857143,NA,NA,NA,NA,1.48571428571429,35,269.117692307692
"1707",1989,"March","24",4.02857142857143,4.25714285714286,NA,NA,NA,NA,1.64285714285714,27.722619047619,12.0357142857143,0.8,39.74,5.88,6.33,58.9,4.16428571428571,NA,NA,NA,NA,1.64285714285714,35,334.642
"1708",1989,"March","27",8.97142857142857,10.3714285714286,NA,NA,NA,NA,1.97142857142857,28.1004761904762,12.4842857142857,0.81,40.45,3.74,7.87,41.7,9.90476190476191,NA,NA,NA,NA,1.97142857142857,35,663.288888888889
"1709",1989,"March","30",19.5571428571429,19.4285714285714,NA,NA,NA,NA,1.88571428571429,27.9557142857143,12.9133333333333,0.7,23.54,0.87,8.35,11.1,19.4285714285714,NA,NA,NA,NA,1.88571428571429,35,1360.20606060606
"1710",1989,"March","32",27.4571428571429,26.652380952381,NA,NA,NA,NA,2.32857142857143,27.5561904761905,13.3861904761905,0.86,27.32,2.5,10.33,4.5,26.8666666666667,NA,NA,NA,NA,2.32857142857143,35,1523.22462167689
"1711",1989,"March","34",NA,5.36666666666667,NA,NA,NA,NA,1.1,27.5633333333333,13.4933333333333,NA,NA,NA,NA,NA,5.36666666666667,NA,NA,NA,NA,1.1,35,644.097575757576
"1712",1989,"March","36",7.1,6.6,NA,NA,NA,NA,1,26.9766666666667,13.7,NA,NA,NA,NA,NA,6.76666666666667,NA,NA,NA,NA,1,35,893.335333333333
"1713",1989,"April","3",NA,1.83333333333333,NA,NA,NA,NA,3.6,0.14,18.16,0.52,19.02,3.4,2.16,266.5,1.83333333333333,NA,NA,NA,NA,3.6,45,86.4416666666666
"1714",1989,"April","6",0.9,1.7,NA,NA,NA,NA,5.7,0.63,18.0566666666667,0.61,20.98,4.56,2.3,257,1.43333333333333,NA,NA,NA,NA,5.7,45,42.6831578947368
"1715",1989,"April","9",NA,2.1,NA,NA,NA,NA,3.8,8.83333333333333,17.2566666666667,0.69,21.47,8.01,2.83,194.2,2.1,NA,NA,NA,NA,3.8,45,93.8036842105263
"1716",1989,"April","13",NA,4.6,NA,NA,NA,NA,1.9,21.6166666666667,15.6066666666667,0.48,16.36,1.99,2.33,96.7,4.6,NA,NA,NA,NA,1.9,45,410.94947368421
"1717",1989,"April","15",NA,4.26666666666667,NA,NA,NA,NA,1.5,18.0366666666667,15.8466666666667,0.51,18,2.04,2.42,120.7,4.26666666666667,NA,NA,NA,NA,1.5,45,482.816
"1718",1989,"April","21",10.6666666666667,11.5666666666667,NA,NA,NA,NA,1.5,25.8083333333333,14.9966666666667,NA,NA,NA,NA,NA,11.7666666666667,NA,NA,NA,NA,1.5,45,1331.516
"1719",1989,"April","22",NA,10.1916666666667,NA,NA,NA,NA,1.325,26.3383333333333,14.6458333333333,NA,NA,NA,NA,NA,10.1916666666667,NA,NA,NA,NA,1.325,45,1305.61018867925
"1720",1989,"April","24",12.3,12.4166666666667,NA,NA,NA,NA,2.075,25.4733333333333,15.4808333333333,NA,NA,NA,NA,NA,12.3833333333333,NA,NA,NA,NA,2.075,45,1012.9865060241
"1721",1989,"April","27",10.925,11.0166666666667,NA,NA,NA,NA,1.75,24.635,17.0025,NA,NA,NA,NA,NA,10.9916666666667,NA,NA,NA,NA,1.75,45,1066.12885714286
"1722",1989,"April","30",12.75,12.7166666666667,NA,NA,NA,NA,1.8,24.7025,17.6783333333333,NA,NA,NA,NA,NA,12.7333333333333,NA,NA,NA,NA,1.8,45,1200.75333333333
"1723",1989,"April","32",12.375,13.05,NA,NA,NA,NA,1.825,24.6675,17.5666666666667,NA,NA,NA,NA,NA,12.8333333333333,NA,NA,NA,NA,1.825,45,1193.60547945205
"1724",1989,"May","3",NA,10.8333333333333,NA,NA,NA,NA,4.3,0.52,18.7666666666667,NA,NA,NA,NA,NA,10.8333333333333,NA,NA,NA,NA,4.3,50,475.15503875969
"1725",1989,"May","6",NA,2.53333333333333,NA,NA,NA,NA,4.2,3.06,18.5766666666667,NA,NA,NA,NA,NA,2.53333333333333,NA,NA,NA,NA,4.2,50,113.75873015873
"1726",1989,"May","9",NA,1.53333333333333,NA,NA,NA,NA,6.8,11.1166666666667,17.4566666666667,NA,NA,NA,NA,NA,1.53333333333333,NA,NA,NA,NA,6.8,50,42.5274509803922
"1727",1989,"May","13",NA,3.9,NA,NA,NA,NA,12.8,20.61,17.18,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,12.8,50,57.4640625
"1728",1989,"May","15",2.4,3.8,NA,NA,NA,NA,8.7,23.6566666666667,16.5266666666667,NA,NA,NA,NA,NA,3.33333333333333,NA,NA,NA,NA,8.7,50,72.2605363984674
"1729",1989,"May","21",5.1,4.57777777777778,NA,NA,NA,NA,1.93333333333333,28.7222222222222,15.1866666666667,NA,NA,NA,NA,NA,4.75555555555556,NA,NA,NA,NA,1.93333333333333,50,463.912643678161
"1730",1989,"May","22",NA,2.73333333333333,NA,NA,NA,NA,2,29.2833333333333,15.1833333333333,NA,NA,NA,NA,NA,2.73333333333333,NA,NA,NA,NA,2,50,257.753333333333
"1731",1989,"May","24",4.6,3.72222222222222,NA,NA,NA,NA,1.9,28.0866666666667,15.9044444444444,NA,NA,NA,NA,NA,4.02222222222222,NA,NA,NA,NA,1.9,50,399.258479532164
"1732",1989,"May","27",3.6,4.27777777777778,NA,NA,NA,NA,1.83333333333333,26.7544444444444,17.2866666666667,NA,NA,NA,NA,NA,4.04444444444444,NA,NA,NA,NA,1.83333333333333,50,416.06303030303
"1733",1989,"May","30",2.93333333333333,3.26666666666667,NA,NA,NA,NA,2.2,25.9355555555556,17.6322222222222,NA,NA,NA,NA,NA,3.15555555555556,NA,NA,NA,NA,2.2,50,270.517171717172
"1734",1989,"May","32",3.6,3.43333333333333,NA,NA,NA,NA,2.6,26.7666666666667,17.2033333333333,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,2.6,50,253.884615384615
"1735",1989,"June","3",NA,3.56666666666667,NA,NA,NA,NA,4.1,1.78,19.56,0.28,22.18,2.22,3,227.6,3.56666666666667,NA,NA,NA,NA,4.1,53,173.910666666667
"1736",1989,"June","6",1.5,1.9,NA,NA,NA,NA,4.7,7.63666666666667,18.8033333333333,0.44,26.35,4.99,3.61,196,1.76666666666667,NA,NA,NA,NA,4.7,53,75.1457304964539
"1737",1989,"June","9",NA,1.4,NA,NA,NA,NA,2.1,16,18.0166666666667,0.64,27.27,7.09,3.86,150.1,1.4,NA,NA,NA,NA,2.1,53,133.277333333333
"1738",1989,"June","13",NA,1.46666666666667,NA,NA,NA,NA,1.6,24.1533333333333,17.1633333333333,0.73,24.31,7.16,3.52,99.4,1.46666666666667,NA,NA,NA,NA,1.6,53,183.256333333333
"1739",1989,"June","15",NA,1.1,NA,NA,NA,NA,1.1,25.2033333333333,16.9333333333333,0.72,23.05,8.06,3.28,84.3,1.1,NA,NA,NA,NA,1.1,53,199.916
"1740",1989,"June","21",3.55,2.9,NA,NA,NA,NA,1.55,30.3933333333333,16.67,NA,NA,NA,NA,NA,3.11666666666667,NA,NA,NA,NA,1.55,53,401.981634408602
"1741",1989,"June","22",NA,2.43333333333333,NA,NA,NA,NA,1.2,30.3333333333333,16.2766666666667,NA,NA,NA,NA,NA,2.43333333333333,NA,NA,NA,NA,1.2,53,405.385222222222
"1742",1989,"June","24",1.8,1.88333333333333,NA,NA,NA,NA,1.25,29.9366666666667,17.6533333333333,NA,NA,NA,NA,NA,1.85,NA,NA,NA,NA,1.25,53,295.87568
"1743",1989,"June","27",2,2.18333333333333,NA,NA,NA,NA,1.65,29.175,18.825,NA,NA,NA,NA,NA,2.15,NA,NA,NA,NA,1.65,53,260.496606060606
"1744",1989,"June","30",3.3,3.3,NA,NA,NA,NA,1.65,28.55,19.8266666666667,NA,NA,NA,NA,NA,3.3,NA,NA,NA,NA,1.65,53,399.832
"1745",1989,"June","32",4.35,4.45,NA,NA,NA,NA,2.45,28.1966666666667,20.75,NA,NA,NA,NA,NA,4.41666666666667,NA,NA,NA,NA,2.45,53,360.392789115646
"1746",1989,"July","3",NA,2.3,NA,NA,NA,NA,3,2.40333333333333,21.67,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,3,53,153.268933333333
"1747",1989,"July","6",2.3,2.16666666666667,NA,NA,NA,NA,2.2,8.68666666666667,21.2566666666667,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,2.2,53,199.916
"1748",1989,"July","9",NA,1.9,NA,NA,NA,NA,1.5,15.7966666666667,20.3333333333333,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,1.5,53,253.226933333333
"1749",1989,"July","13",NA,2.7,NA,NA,NA,NA,1.4,23.43,19.32,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,1.4,53,385.552285714286
"1750",1989,"July","15",2.2,1.83333333333333,NA,NA,NA,NA,1,28.0966666666667,18.0233333333333,NA,NA,NA,NA,NA,1.96666666666667,NA,NA,NA,NA,1,53,393.168133333333
"1751",1989,"July","21",2.8,2.46666666666667,NA,NA,NA,NA,1.15,30.9833333333333,18.5033333333333,NA,NA,NA,NA,NA,2.58333333333333,NA,NA,NA,NA,1.15,53,449.086666666667
"1752",1989,"July","22",NA,1.83333333333333,NA,NA,NA,NA,0.85,31.015,18.165,NA,NA,NA,NA,NA,1.83333333333333,NA,NA,NA,NA,0.85,53,431.19137254902
"1753",1989,"July","24",1.85,2.01666666666667,NA,NA,NA,NA,1,30.7516666666667,19.0816666666667,NA,NA,NA,NA,NA,1.96666666666667,NA,NA,NA,NA,1,53,393.168133333333
"1754",1989,"July","27",2.1,2.25,NA,NA,NA,NA,1.85,30.37,20.1316666666667,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,1.85,53,237.737945945946
"1755",1989,"July","30",3.25,3.3,NA,NA,NA,NA,1.9,30.1433333333333,20.765,NA,NA,NA,NA,NA,3.28333333333333,NA,NA,NA,NA,1.9,53,345.468877192982
"1756",1989,"August","3",NA,2.6,NA,NA,NA,NA,2.9,0.89,21.33,0.45,17.58,2.62,2.73,230.6,2.6,NA,NA,NA,NA,2.9,48,162.326068965517
"1757",1989,"August","6",1.8,1.5,NA,NA,NA,NA,2.5,5.86666666666667,20.6366666666667,1.32,26.49,3.39,3.85,205.6,1.6,NA,NA,NA,NA,2.5,48,115.87584
"1758",1989,"August","9",NA,1.56666666666667,NA,NA,NA,NA,1.6,13.5533333333333,20.1766666666667,1.76,31.33,4.68,4.44,167.6,1.56666666666667,NA,NA,NA,NA,1.6,48,177.284
"1759",1989,"August","13",NA,1.73333333333333,NA,NA,NA,NA,1.4,23.35,18.82,1.21,31.43,6.26,4.4,114,1.73333333333333,NA,NA,NA,NA,1.4,48,224.164571428571
"1760",1989,"August","15",NA,1.46666666666667,NA,NA,NA,NA,1.3,26.2533333333333,18.2166666666667,1.07,30.87,6.96,4.32,105.1,1.46666666666667,NA,NA,NA,NA,1.3,48,204.268307692308
"1761",1989,"August","21",2.2,1.93333333333333,NA,NA,NA,NA,1.1,31.2166666666667,18.4933333333333,0.86,28.19,8.53,3.81,67.8,2.28333333333333,NA,NA,NA,NA,1.1,48,375.828363636364
"1762",1989,"August","22",NA,2.23333333333333,NA,NA,NA,NA,0.8,31.0766666666667,17.7666666666667,NA,NA,NA,NA,NA,2.23333333333333,NA,NA,NA,NA,0.8,48,505.448
"1763",1989,"August","24",2.25,2.18333333333333,NA,NA,NA,NA,1.1,31.2883333333333,19.43,1.22,32.21,10.08,5.58,82.3,2.2,NA,NA,NA,NA,1.1,48,362.112
"1764",1989,"August","27",1.7,2,NA,NA,NA,NA,1.6,31.1,20.55,1.38,37.16,7.04,9.87,113,1.9,NA,NA,NA,NA,1.6,48,215.004
"1765",1989,"August","30",3.9,4.06666666666667,NA,NA,NA,NA,1.4,31.31,21.5266666666667,1.18,39,4.76,10.99,122.4,4,NA,NA,NA,NA,1.4,48,517.302857142857
"1766",1989,"August","32",7.1,6.4,NA,NA,NA,NA,1.3,31.185,22.23,NA,NA,NA,NA,NA,6.75,NA,NA,NA,NA,1.3,48,940.098461538461
"1767",1989,"September","6",1,1.1,NA,NA,NA,NA,2,9.84666666666667,19.6333333333333,NA,NA,NA,NA,NA,1.06666666666667,NA,NA,NA,NA,2,38,76.4458666666666
"1768",1989,"September","9",NA,1.1,NA,NA,NA,NA,1.3,18.3666666666667,19.32,NA,NA,NA,NA,NA,1.1,NA,NA,NA,NA,1.3,38,121.284307692308
"1769",1989,"September","13",1.3,1.1,NA,NA,NA,NA,1.1,27.0233333333333,18.6266666666667,NA,NA,NA,NA,NA,1.16666666666667,NA,NA,NA,NA,1.1,38,152.02303030303
"1770",1989,"September","15",1.8,1.7,NA,NA,NA,NA,1.1,27.6266666666667,18.65,NA,NA,NA,NA,NA,1.73333333333333,NA,NA,NA,NA,1.1,38,225.862787878788
"1771",1989,"September","21",1.9,2.3,NA,NA,NA,NA,0.5,30.9933333333333,17.8533333333333,NA,NA,NA,NA,NA,2.16666666666667,NA,NA,NA,NA,0.5,38,621.122666666667
"1772",1989,"September","22",NA,1.9,NA,NA,NA,NA,0.9,30.8866666666667,17.4033333333333,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,0.9,38,302.598222222222
"1773",1989,"September","24",1.9,2,NA,NA,NA,NA,1,31.7166666666667,19.2166666666667,NA,NA,NA,NA,NA,1.96666666666667,NA,NA,NA,NA,1,38,281.894133333333
"1774",1989,"September","27",2.8,2.26666666666667,NA,NA,NA,NA,0.7,31.5533333333333,19.0466666666667,NA,NA,NA,NA,NA,2.43333333333333,NA,NA,NA,NA,0.7,38,498.263238095238
"1775",1989,"September","30",4.1,3.83333333333333,NA,NA,NA,NA,1.2,31.5433333333333,20.0833333333333,NA,NA,NA,NA,NA,3.9,NA,NA,NA,NA,1.2,38,465.842
"1776",1989,"September","32",4.5,4.2,NA,NA,NA,NA,1.4,31.03,20.2966666666667,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,1.4,38,440.246285714286
"1777",1989,"October","3",1.6,1.6,NA,NA,NA,NA,1.8,2.14333333333333,20.08,1.71,27.24,3.16,3.47,229.3,1.6,NA,NA,NA,NA,1.8,25,83.8222222222222
"1778",1989,"October","6",NA,0.9,NA,NA,NA,NA,1.2,7.53666666666667,18.91,4.79,31.53,1.78,4.05,198.6,0.9,NA,NA,NA,NA,1.2,25,70.725
"1779",1989,"October","9",NA,0.9,NA,NA,NA,NA,1,15.4533333333333,18.73,4.59,30.27,2.26,4.3,153.8,0.9,NA,NA,NA,NA,1,25,84.87
"1780",1989,"October","13",1.8,1.9,NA,NA,NA,NA,0.8,24.77,18.2366666666667,2.05,22.36,3.9,3.88,97.4,1.86666666666667,NA,NA,NA,NA,0.8,25,220.033333333333
"1781",1989,"October","15",3.1,2.8,NA,NA,NA,NA,0.7,25.5433333333333,17.8433333333333,1.88,22.09,3.9,3.84,95.7,2.86666666666667,NA,NA,NA,NA,0.7,25,386.180952380952
"1782",1989,"October","21",2.1,2.2,NA,NA,NA,NA,0.9,30.61,17.16,NA,NA,NA,NA,NA,2.16666666666667,NA,NA,NA,NA,0.9,25,227.018518518519
"1783",1989,"October","22",NA,1.93333333333333,NA,NA,NA,NA,0.7,30.6966666666667,17.09,NA,NA,NA,NA,NA,1.93333333333333,NA,NA,NA,NA,0.7,25,260.447619047619
"1784",1989,"October","24",2.6,2.43333333333333,NA,NA,NA,NA,0.6,30.92,18.2133333333333,NA,NA,NA,NA,NA,2.46666666666667,NA,NA,NA,NA,0.6,25,387.677777777778
"1785",1989,"October","27",2.9,2.8,NA,NA,NA,NA,0.8,31.6033333333333,20.57,NA,NA,NA,NA,NA,2.83333333333333,NA,NA,NA,NA,0.8,25,333.979166666667
